Tracker;Operation;Occurrences
116;SIZE;29
116;REMOVE_OBJ;0
116;ENSURE_CAP;20
116;CSTR_STD;14
117;ADD_OBJ;20
117;SET_INDEXED;0
117;CLEAR;15
117;GROW;15
117;SIZE;14
117;REMOVE_OBJ;0
117;ENSURE_CAP;20
117;CSTR_STD;14
118;ADD_OBJ;0
118;SET_INDEXED;0
118;CLEAR;0
118;GROW;0
118;SIZE;1038
118;REMOVE_OBJ;0
118;CSTR_CAP;519
119;ADD_OBJ;4
119;SET_INDEXED;0
119;CLEAR;0
119;GROW;4
119;GET_INDEXED;4
119;SIZE;4
119;REMOVE_OBJ;0
119;ENSURE_CAP;4
119;ITERATOR;4
119;CSTR_STD;4
120;ADD_OBJ;8
120;SET_INDEXED;0
120;CLEAR;0
120;GROW;0
120;SIZE;3
120;REMOVE_OBJ;0
120;CSTR_CAP;3
120;ENSURE_CAP;8
120;ITERATOR;3
121;ADD_OBJ;6
121;SET_INDEXED;0
121;CLEAR;0
121;GROW;6
121;GET_INDEXED;6
121;SIZE;6
121;REMOVE_OBJ;0
121;ENSURE_CAP;6
121;ITERATOR;9
121;CSTR_STD;6
122;ADD_OBJ;54
122;SET_INDEXED;0
122;CLEAR;0
122;GROW;0
122;GET_INDEXED;111
122;SIZE;283
122;REMOVE_OBJ;0
122;CSTR_CAP;44
122;ENSURE_CAP;54
123;ADD_OBJ;8
123;SET_INDEXED;0
123;CLEAR;0
123;GROW;8
123;SIZE;8
123;REMOVE_OBJ;0
123;ENSURE_CAP;8
123;ITERATOR;5
123;CSTR_STD;8
124;ADD_OBJ;4
124;SET_INDEXED;0
124;CLEAR;0
124;GROW;4
124;SIZE;4
124;REMOVE_OBJ;0
124;ENSURE_CAP;4
124;ITERATOR;4
124;CSTR_STD;4
125;ADD_OBJ;5
125;SET_INDEXED;0
125;CLEAR;0
125;GROW;5
125;SIZE;15
125;REMOVE_OBJ;0
125;ENSURE_CAP;5
125;ITERATOR;5
125;CSTR_STD;5
126;ADD_OBJ;5
126;SET_INDEXED;0
126;SORT;1
126;CLEAR;0
126;GROW;0
126;GET_INDEXED;5
126;SIZE;2
126;REMOVE_OBJ;0
126;CSTR_CAP;1
126;ENSURE_CAP;5
127;ADD_OBJ;6
127;SET_INDEXED;0
127;CLEAR;0
127;GROW;0
127;SIZE;8
127;CONTAINS;6
127;REMOVE_OBJ;0
127;CSTR_CAP;1
127;ENSURE_CAP;6
127;INDEX_OF;12
128;ADD_OBJ;0
128;SET_INDEXED;0
128;SORT;1
128;CLEAR;0
128;GROW;0
128;SIZE;1
128;CSTR_COLL;1
128;REMOVE_OBJ;0
128;ITERATOR;1
