Tracker;Operation;Occurrences
116;ITERATOR;50
116;CSTR_STD;26
117;ADD_OBJ;133
117;SET_INDEXED;0
117;CLEAR;0
117;GROW;3
117;SIZE;71
117;REMOVE_OBJ;0
117;CSTR_CAP;71
117;ENSURE_CAP;133
117;ITERATOR;71
118;ADD_OBJ;310
118;SET_INDEXED;0
118;CLEAR;0
118;GROW;119
118;SIZE;179
118;REMOVE_OBJ;0
118;ENSURE_CAP;310
118;CSTR_STD;61
118;EMPTY;61
119;ADD_OBJ;11
119;SET_INDEXED;0
119;CLEAR;0
119;GROW;7
119;GET_INDEXED;7
119;SIZE;7
119;REMOVE_OBJ;0
119;ENSURE_CAP;11
119;ITERATOR;7
119;CSTR_STD;7
120;ADD_OBJ;3
120;SET_INDEXED;0
120;CLEAR;0
120;GROW;0
120;SIZE;3
120;REMOVE_OBJ;0
120;CSTR_CAP;3
120;ENSURE_CAP;3
120;ITERATOR;3
121;ADD_OBJ;0
121;SET_INDEXED;0
121;CLEAR;0
121;GROW;0
121;ADD_ALL;3
121;SIZE;6
121;REMOVE_OBJ;0
121;CSTR_CAP;3
121;ENSURE_CAP;3
121;ITERATOR;3
122;ADD_OBJ;6
122;SET_INDEXED;0
122;CLEAR;0
122;GROW;0
122;GET_INDEXED;6
122;SIZE;3
122;REMOVE_OBJ;0
122;CSTR_CAP;3
122;ENSURE_CAP;6
123;ADD_OBJ;3
123;SET_INDEXED;0
123;CLEAR;0
123;GROW;0
123;GET_INDEXED;4
123;SIZE;3
123;REMOVE_OBJ;0
123;CSTR_CAP;3
123;ENSURE_CAP;3
124;ADD_OBJ;0
124;SET_INDEXED;0
124;CLEAR;0
124;GROW;3
124;ADD_ALL;3
124;SIZE;3
124;REMOVE_OBJ;0
124;ENSURE_CAP;3
124;ITERATOR;3
124;CSTR_STD;3
125;ADD_OBJ;38
125;SET_INDEXED;0
125;CLEAR;35
125;GROW;35
125;SIZE;66
125;REMOVE_OBJ;0
125;ENSURE_CAP;38
125;CSTR_STD;31
126;ADD_OBJ;38
126;SET_INDEXED;0
126;CLEAR;35
126;GROW;35
126;SIZE;31
126;REMOVE_OBJ;0
126;ENSURE_CAP;38
126;CSTR_STD;31
127;ADD_OBJ;5
127;SET_INDEXED;0
127;CLEAR;0
127;GROW;3
127;GET_INDEXED;5
127;SIZE;2
127;REMOVE_OBJ;0
127;ENSURE_CAP;5
127;CSTR_STD;2
128;ADD_OBJ;8
128;SET_INDEXED;0
128;CLEAR;0
128;GROW;8
128;SIZE;8
128;REMOVE_OBJ;0
128;ENSURE_CAP;8
128;ITERATOR;6
128;CSTR_STD;8
129;ADD_OBJ;4
129;SET_INDEXED;0
129;CLEAR;0
129;GROW;4
129;SIZE;4
129;REMOVE_OBJ;0
129;ENSURE_CAP;4
129;ITERATOR;4
129;CSTR_STD;4
130;ADD_OBJ;2
130;SET_INDEXED;0
130;CLEAR;0
130;GROW;2
130;ADD_ALL;2
130;GET_INDEXED;10
130;SIZE;18
130;CSTR_COLL;2
130;REMOVE_OBJ;0
130;ENSURE_CAP;4
131;ADD_OBJ;0
131;SET_INDEXED;0
131;SORT;1
131;CLEAR;0
131;GROW;0
131;SIZE;2
131;CSTR_COLL;1
131;REMOVE_OBJ;0
131;ITERATOR;1
